dinoxz,"恐龙快打 战神版【原血战版】","Cadillacs and Dinosaurs (God of War Edition) [Original Bloodbath Edition]",
dinoxzb,"恐龙新世纪战神版2020","Cadillacs and Dinosaurs War God Edition 2020",
dinoycty,"恐龙新世纪2018勇闯天涯","Cadillacs and Dinosaurs 2018 Brave the World",
dinoyz,"恐龙新世纪勇士版2020","Cadillacs and Dinosaurs Warrior Edition 2020",
dinoyzlb,"恐龙新世纪2017超无双乱斗","Cadillacs and Dinosaurs 2017 Super Unlimited Brawl",
dinoz,"恐龙新世纪BOSS恶棍版","Cadillacs and Dinosaurs Boss Villain Edition",
dinozq,"恐龙新世纪BOSS恶棍加强版","Cadillacs and Dinosaurs Boss Villain Enhanced Edition",
dinozsb,"恐龙新世纪战神降龙版2020","Cadillacs and Dinosaurs War God Dragon-Slaying Edition 2020",
dinozsj,"恐龙新世纪战神版日改版","Cadillacs and Dinosaurs War God Edition Japanese Modified",
dinozszn,"恐龙新世纪战神之怒2019","Cadillacs and Dinosaurs War God's Wrath 2019",
dirtdash,"终极赛车","Dirt Dash (World, DT2 Ver.B)",
dirtdvls,"越野障碍赛","Dirt Devils (Export, Revision A)",
dirtdvlsa,"越野障碍赛","Dirt Devils",
dirtdvlsg,"越野障碍赛","Dirt Devils (Export, Ver. G?)",
dirtdvlsj,"越野障碍赛","Dirt Devils (Japan, Revision A)",
dirtfoxj,"污狐赛车","Dirt Fox (Japan)",
dirtypig,"下流橄榄球","Dirty Pigskin Football",
disco,"迪斯科舞厅","Disco No.1",
disco79,"迪斯可'79弹珠台","Disco '79",
disco_l1,"永恒的迪斯可","Disco Fever (L-1)",
discoboy,"迪斯可男孩","Disco Boy",
discoboyp,"迪斯可男孩","Disco Boy (Promat license?)",
discof,"迪斯科舞厅第2版","Disco No.1 (Rev.F)",
divebomb,"急降下爆击队","Kyuukoukabakugekitai - Dive Bomber Squad (Japan, prototype)",
diverboy,"潜水宝宝","Diver Boy",
djboy,"DJ男孩","DJ Boy (World)",
djboyj,"DJ男孩日版","DJ Boy (Japan, set 1)",
djboyja,"DJ男孩日版2","DJ Boy (Japan, set 2)",
djboyu,"DJ男孩美版1","DJ Boy (US, set 1)",
djboyua,"DJ男孩美版2","DJ Boy (US, set 2)",
dkbanana,"大金刚香蕉王国","Donkey Kong Banana Kingdom (host)",
dkbanans,"大金刚香蕉王国","Donkey Kong Banana Kingdom (satellite)",
dkcbarrel,"大金刚疯狂的桶","Donkey Kong: Crazy Barrel",
dkchrmx,"大金刚圣诞混合版","Donkey Kong Christmas Mix",
dkduel,"大金刚决斗版","Donkey Kong Duel",
dkfreerun,"大金刚自由版","Donkey Kong Free Run",
dkgensan,"大力工头阿源君部乱目町骚动记","Daiku no Gensan (Japan, M84 hardware)",
dkgensanm72,"大力工头阿源君部乱目町骚动记","Daiku no Gensan (Japan, M72 hardware)",
dkgensanm82,"木匠源先生-部乱目町骚动记","Daiku no Gensan (Japan, M82 hardware)",
dking,"大金刚","Donkey King",
dkingjr,"大金刚小子(大金刚小子)","Donkey King Jr. (bootleg of Donkey Kong Jr.)",
dkmb,"大金刚/大金刚二世/玛利兄弟","Donkey Kong / Donkey Kong Jr / Mario Bros",
dkong,"大金刚","Donkey Kong (US set 1)",
dkong3,"大金刚3","Donkey Kong 3 (US)",
dkong3abl,"大金刚3","Donkey Kong 3 (bootleg on Ambush hardware)",
dkong3b,"大金刚3","Donkey Kong 3 (bootleg on Donkey Kong Jr. hardware)",
dkong3hs,"大金刚[高分套件]","Donkey Kong High Score Kit (hack,V1.0a)",
dkong3j,"大金刚3","Donkey Kong 3 (Japan)",
dkong40y,"大金刚40周年纪念版","Donkey Kong 40th Anniversary Edition",
dkongbp,"大金刚狂欢节1.06","Donkey Kong Carnival 1.06",
dkongbp1,"大金刚狂欢节1.07","Donkey Kong Carnival 1.07",
dkongchm,"大金刚冠军联赛1.00","Donkey Kong Champion League 1.00",
dkongchm1,"大金刚冠军版1.01","Donkey Kong Championship Edition 1.01",
dkongddk,"双重大金刚","Double Donkey Kong (hack,V1.2)",
dkongf,"大金刚铸造厂版","Donkey Kong Foundry (hack)",
dkonghrd,"大金刚","Donkey Kong (hard kit)",
dkonghs,"大金刚[高分套件]","Donkey Kong High Score Kit (hack,V1.2)",
dkongike,"大金刚/ＤＫ","Donkey Kong/DK (Japan) (hack,V1.1 IKE)",
dkongitd,"大金刚黑暗之中1.02","Donkey Kong: Into the Dark 1.02",
dkongj,"大金刚","Donkey Kong (Japan set 1)",
dkongjnrj,"大金刚小子日版F1","Donkey Kong Junior (Japan set F-1)",
dkongjo,"大金刚","Donkey Kong (Japan set 2)",
dkongjo1,"大金刚","Donkey Kong (Japan set 3)",
dkongjr,"大金刚小子美版","Donkey Kong Junior (US set F-2)",
dkongjr2,"大金刚Junior","Donkey Kong Junior (US, bootleg?)",
dkongjrb,"大金刚小子","Donkey Kong Jr. (bootleg)",
dkongjrc,"大金刚初级版","Donkey Kong/JR (combo) (hack,V1.2)",
dkongjre,"大金刚小子","Donkey Kong Junior (E kit)",
dkongjrhs,"大金刚二世版[高分套件]","Donkey Junior High Score Kit (hack,V1.2)",
dkongjrj,"大金刚小子日版","Donkey Kong Jr. (Japan)",
dkongjrm,"小金刚","Donkey Kong Jr. (bootleg on Moon Cresta hardware, set 1)",
dkongjrmc,"大金刚二世","Donkey Kong Jr. (bootleg on Moon Cresta hardware, set 2)",
dkongjrpb,"大金刚小子","Donkey Kong Junior (P kit, bootleg)",
dkongo,"大金刚","Donkey Kong (US set 2)",
dkongotr,"大金刚","Donkey Kong",
dkongp,"大金刚","Donkey Kong (Maygay) v9.2 (Protocol) (M1A/B)",
dkongpac,"大金刚","Donkey Kong",
dkongpe,"大金刚-保琳公主版","Donkey Kong: Pauline Edition Rev 5 (2013-04-22)",
dkongran1,"大金刚","Donkey Kong",
dkongrev,"大金刚反向版","Donkey Kong Reverse",
dkongss,"大金刚跳跃起动1.00","Donkey Kong Jump Start 1.00",
dkongst,"大金刚弹跳训练","Donkey Kong Bounce Training",
dkongst2,"大金刚弹跳训练2","Donkey Kong Bounce Training 2",
dkongtj,"大金刚扭曲丛林1.05","Donkey Kong Twisted Jungle 1.05",
dkongx,"大金刚II-玛利回归1.2","Donkey Kong II: Jumpman Returns (hack, V1.2)",
dkongx11,"大金刚II-玛利回归1.1","Donkey Kong II: Jumpman Returns (hack, V1.1)",
dkpace,"大金刚速度版","Donkey Kong Speed Edition",
dkrainbow,"大金刚街机彩虹版","Donkey Kong Arcade Rainbow",
dkrdemo,"大金刚混音演示","Donkey Kong Remix Demo",
dkrndmzr,"大金刚随机版","Donkey Kong Randomizer",
dkspkyrmx,"大金刚诡异混合版","Donkey Kong Spooky Mix",
dktrainer,"大金刚训练者1.01","Donkey Kong Trainer 1.01",
dkwizardry,"大金刚魔法版","Donkey Kong Wizardry",
dlair,"龙穴历险记","Dragon's Lair (US Rev. F2)",
dlair2,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (US v3.19)",
dlair2_200,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (US v2.00, AMOA prototype)",
dlair2_211,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (US v2.11)",
dlair2_300,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (US v3.00)",
dlair2_312,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (Euro v3.12)",
dlair2_314,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (US v3.14)",
dlair2_315,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (US v3.15)",
dlair2_315s,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (Spanish v3.15)",
dlair2_316e,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (Euro v3.16)",
dlair2_317e,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (Euro v3.17)",
dlair2_318,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (US v3.18)",
dlair2_319e,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (Euro v3.19)",
dlair2_319s,"龙穴历险记2：时空扭曲","Dragon's Lair 2: Time Warp (Spanish v3.19)",
dlair_1,"龙穴历险记","Dragon's Lair (US Beta 1, Pioneer PR-7820)",
dlair_2,"龙穴历险记","Dragon's Lair (US Beta 2?, Pioneer PR-7820)",
dlaira,"龙穴历险记","Dragon's Lair (US Rev. A, Pioneer PR-7820)",
dlairb,"龙穴历险记","Dragon's Lair (US Rev. B, Pioneer PR-7820)",
dlairc,"龙穴历险记","Dragon's Lair (US Rev. C, Pioneer PR-7820)",
dlaird,"龙穴历险记","Dragon's Lair (US Rev. D, Pioneer LD-V1000)",
dlaire,"龙穴历险记","Dragon's Lair (US Rev. E)",
dlairf,"龙穴历险记","Dragon's Lair (US Rev. F)",
dland,"梦幻岛/超级梦幻岛","Dream Land / Super Dream Land (bootleg of Bubble Bobble)",
dleague,"震撼棒球联盟","Dynamite League (US)",
dleaguej,"震撼棒球联盟","Dynamite League (Japan)",
dleuro,"龙穴历险记","Dragon's Lair (European)",
dleuroalt,"龙穴历险记","Dragon's Lair (European, alternate)",
dlital,"龙穴历险记","Dragon's Lair (Italian)",
dm_h5,"超级战警弹珠台","Demolition Man (H-5)",
dm_h6,"超级战警弹珠台","Demolition Man (H-6)",
dm_la1,"超级战警弹珠台","Demolition Man (LA-1)",
dm_lx3,"超级战警弹珠台","Demolition Man (LX-3)",
dm_lx4,"超级战警弹珠台","Demolition Man (LX-4)",
dm_pa2,"超级战警弹珠台","Demolition Man (PA-2)",
dm_px5,"超级战警弹珠台","Demolition Man (PX-5)",
dmdfever,"狂热之钻连连乐","Diamond Fever (0200302V, NSW/ACT)",
dmndrby,"钻石德贝","Diamond Derby (Newer)",
dmndrbya,"钻石德贝","Diamond Derby (Original)",
dmnfrnt,"魔域战线","Demon Front / Moyu Zhanxian (68k label V105, ROM M105XX 08/05/02) (ARM label V105, ROM 08/05/02 S105XX)",
dmnfrnt102,"魔域战线","Demon Front / Moyu Zhanxian (68k label V102, ROM M102XX 06/19/02) (ARM label V102, ROM 05/24/02 S101XX)",
dmnfrnt103,"魔域战线","Demon Front / Moyu Zhanxian (68k label V103, ROM M103XX 07/05/02) (ARM label V103, ROM 07/05/02 S103XX)",
dmnfrnta,"魔域战线","Demon Front",
dmnfrntb,"魔域战线","Demon Front",
dmnfrntpcb,"魔域战线","Demon Front V1.1 / Moyu Zhanxian V1.1 (68k label V107KR, ROM M107KR 11/03/03) (ARM label V106KR, ROM 10/16/03 S106KR) (JAMMA PCB)",
dmnfrntpcba,"魔域战线","Demon Front",
dmodrbcc,"德贝冲撞赛车[TTL]","Demolition Derby [TTL]",
dmx,"疯狂劲舞","Dance Maniax (G*874 VER. JAA)",
dmx2m,"疯狂劲舞2次混合","Dance Maniax 2nd Mix (G*A39 VER. JAA)",
dmx2majp,"疯狂劲舞2次混合极乐园","Dance Maniax 2nd Mix Append J-Paradise (G*A38 VER. JAA)",
dncfrks,"疯狂劲舞","Dance Freaks (G*874 VER. KAA)",
dncsprt,"舞之精神","Dancing Spirit (Russia) (Atronic)",
dngrtrck,"危险追踪","Danger Track (Rally X bootleg)",
dnmtdeka,"终极警探","Dynamite Deka (J 960515 V1.000)",
doa,"生死格斗","Dead or Alive (Model 2B, Revision C)",
doa2,"生死格斗2","Dead or Alive 2",
doa2a,"生死格斗2","Dead or Alive 2 (Rev A)",
doa2m,"生死格斗2千禧版","Dead or Alive 2 Millennium",
doaa,"生死格斗","Dead or Alive (Model 2A, Revision A)",
doapp,"生死格斗","Dead Or Alive ++ (Japan/USA/Export)",
docastle,"小丑先生的城堡","Mr. Do's Castle (set 1)",
docastle2,"嘟先生的城堡","Mr. Do's Castle (set 2)",
docastleo,"嘟先生的城堡","Mr. Do's Castle (older)",
dockman,"码头工人","Dock Man (set 1)",
dockmanb,"码头工人","Dock Man (set 2)",
dockmanc,"码头工人","Dock Man (set 3)",
dodgecty,"道奇市扑克","Dodge City (9131-02)",
dodgectya,"道奇市扑克","Dodge City (2131-82, U5-0D)",
dodgectyb,"道奇市扑克","Dodge City (2131-82, U5-50)",
dodgectyc,"道奇市扑克","Dodge City (2131-82, U5-0 GT)",
dodgem,"赛车精灵","Dodgem",
dodgeman,"闪避侠","Dodge Man",
dodghero,"全体集合！道奇英雄","Minna Atsumare! Dodge Hero",
dogfgt,"空中特技大混战","Acrobatic Dog-Fight",
dogfgtj,"空中大混战","But-ten Ohara's Suit-Cha Luck-a Dog-Fight (Japan)",
dogfgtu,"空中特技大混战","Acrobatic Dog-Fight (USA)",
dogfight,"空中格斗","Dog Fight (Thunderbolt)",
dogfightp,"空中缠斗","Dog Fight (Orca, prototype)",
dogosokb,"怒号层圈","Dogou Souken (Joystick hack bootleg)",
dogosoke,"怒号层圈","Dogou Souken",
dogpatch,"铁罐飞靶","Dog Patch",
dogyuun,"雷射战机","Dogyuun",
dogyuuna,"雷射战机","Dogyuun (older set)",
dogyuunt,"雷射战机","Dogyuun (location test)",
dokaben,"棒球大饭桶","Dokaben (Japan)",
dokidoki,"企鹅大陆","Doki Doki Penguin Land",
dokodemo,"到哪都相伴：托罗钓鱼","Doko Demo Issho: Toro's Fishing",
dokyusei,"麻雀同级生","Mahjong Doukyuusei",
dokyusp,"麻雀同级生特别完结编","Mahjong Doukyuusei Special",
dolmen,"史前投石人","Dolmen",
dolphin,"蓝海豚","Dolphin Blue",
dolphntr,"海豚宝藏","Dolphin Treasure (0200424V, NSW/ACT)",
dolphntra,"海豚宝藏","Dolphin Treasure (0100424V, NSW/ACT)",
dolphntrb,"海豚宝藏","Dolphin Treasure (0100388V, NSW/ACT)",
dolphntrce,"海豚宝藏-金钱快递连连乐","Dolphin Treasure - Cash Express (AHG1607, US)",
dolphntrcea,"海豚宝藏-金钱快递连连乐","Dolphin Treasure - Cash Express (AHG1606, US)",
dolphntrceb,"海豚宝藏-金钱快递连连乐","Dolphin Treasure - Cash Express (AHG1519, US)",
dolphntru,"海豚宝藏连连乐","Dolphin Treasure (FHG4077-02, US)",
domino,"骨牌人","Domino Man (set 1)",
domino2,"骨牌II","Domino II (Bingo)",
dominob,"多米诺打砖块","Domino Block",
dominobv2,"多米诺打砖块2版","Domino Block ver.2",
dominos,"多米诺骨牌","Dominos",
dominos4,"多米诺骨牌4","Dominos 4 (Cocktail)",
dommy,"骰子工厂","Dommy",
doncdoon,"花火大会","Hanabi de Doon! - Don-chan Puzzle",
dondenmj,"唐屋麻雀[BET]","Don Den Mahjong [BET] (Japan)",
dondokod,"木匠兄弟","Don Doko Don (World)",
dondokodj,"木匠兄弟","Don Doko Don (Japan)",
dondokodu,"木匠兄弟","Don Doko Don (US)",
donghaer,"玩皮小子闯天涯","Donggul Donggul Haerong",
donight,"小丑先生的恶梦","Mr. Do's Nightmare",
donpachi,"首领蜂","DonPachi (US)",
donpachihk,"首领蜂","DonPachi (Hong Kong)",
donpachij,"首领蜂","DonPachi (Japan)",
donpachijs,"首领蜂","DonPachi (Japan, Satsuei version)",
donpachikr,"首领蜂","DonPachi (Korea)",
dorachan,"小哆啦","Dora-chan (Japan)",
doraemon,"小叮当水果盘","Doraemon no Eawase Montage (prototype)",
dorodon,"迷宫精灵","Dorodon (set 1)",
dorodon2,"迷宫精灵","Dorodon (set 2)",
dorunrun,"嘟嘟疾驰","Do! Run Run (set 1)",
dorunrun2,"小丑贝洛","Do! Run Run (set 2)",
dorunrunc,"小丑贝洛","Do! Run Run (Do's Castle hardware, set 1)",
dorunrunca,"小丑贝洛","Do! Run Run (Do's Castle hardware, set 2)",
dotrikun,"多托君","Dottori Kun (new version)",
dotrikun2,"多托君","Dottori Kun (old version)",
dotriman,"小多托","Dottori-Man Jr.",
dotron,"立体飞盘","Discs of Tron (Upright, 10/4/83)",
dotrona,"立体飞盘","Discs of Tron (Upright, 9/22/83)",
dotrone,"立体飞盘","Discs of Tron (Environmental)",
doubledp,"双截龙 正宗加强版","Double Dragon (Authentic Enhanced Edition)",
doubledr,"双截龙格斗","Double Dragon (Neo-Geo)",
doubledrbh,"双截龙格斗(选Boss修改版)","Double Dragon Fighting (Select Boss Hack)",
doubledre2,"双截龙 Q (Boss修改简易出招)","Double Dragon Q (Boss Mod Easy Moves)",
doubledres,"双截龙 (大招简化)","Double Dragon (Special Moves Simplified)",
doubledrhp,"双截龙 (完美简化版)(2009-09-19)","Double Dragon (Perfect Simplified Edition)(2009-09-19)",
doubledrs01,"双截龙 (隐藏人物开启 v2)","Double Dragon (Hidden Characters v2)",
doubledrs02,"双截龙 (能量加强)","Double Dragon (Enhanced Power)",
doubledrs03,"双截龙 (取消蓄力)","Double Dragon (No Charge)",
doubledrs04,"双截龙 (黑版)","Double Dragon (Black Edition)",
doubledrs05,"双截龙 (随机选人)","Double Dragon (Random Select)",
doubledrs06,"双截龙 (超级混改版 1.0)","Double Dragon (Super Mixed Edition 1.0)",
doubledrs07,"双截龙 (超级混改版 1.1)","Double Dragon (Super Mixed Edition 1.1)",
doubledrs08,"双截龙 (特别版2017 v1.X 2017-03-08)","Double Dragon (Special Edition 2017 v1.X 2017-03-08)",
doubledrsp,"双截龙","Double Dragon",
doubledryj,"双截龙格斗一键版","Double Dragon Fighting One-Button Edition",
douni,"嘟先生对独角兽","Mr. Do vs. Unicorns",
dowild,"小丑先生野外旅行","Mr. Do's Wild Ride",
downhill,"暴走摩托","Downhill Bikers (World, DH2 Ver. A)",
downtown,"城市快打目击第1套","DownTown / Mokugeki (set 1)",
downtown2,"城市快打目击第2套","DownTown / Mokugeki (set 2)",
downtownj,"城市快打目击修改版","DownTown / Mokugeki (joystick hack)",
downtownp,"城市快打目击工程版","DownTown / Mokugeki (prototype)",
dphl,"和局扑克HI-LO","Draw Poker HI-LO (M.Kramer)",
dphla,"和局扑克HI-LO","Draw Poker HI-LO (Alt)",
dphljp,"和局扑克HI-LO","Draw Poker HI-LO (Japanese)",
dphlunka,"和局扑克HI-LO","Draw Poker HI-LO (unknown, rev 1)",
dphlunkb,"和局扑克HI-LO","Draw Poker HI-LO (unknown, rev 2)",
dplay,"棒球延长赛-双杀","Double Play",
dpoker,"抽奖扑克","Draw Poker (Bally, 03-20)",
dquizgo,"约会问答大作战","Date Quiz Go Go (Korea)",
dquizgo2,"约会问答大作战2","Date Quiz Go Go Episode 2",
draco,"天龙星座","Draco",
dragchrn,"巨龙编年史","Dragon Chronicles (DC001 Ver. A)",
dragfist,"龙拳","Dragonfist",
dragnblz,"飞龙骑士","Dragon Blaze",
dragngun,"龙枪","Dragon Gun (US)",
dragngunj,"龙枪","Dragon Gun (Japan)",
dragntr,"龙之秘宝","Dragon Treasure (Rev B) (GDS-0030B)",
dragntr2,"龙之秘宝2","Dragon Treasure 2 (Rev A) (GDS-0037A)",
dragntr3,"龙之秘宝3","Dragon Treasure 3 (Rev A) (GDS-0041A)",
dragntra,"龙之秘宝","Dragon Treasure (Rev A) (GDS-0030A)",
dragon,"龙弹珠台","Dragon",
dragonsh,"龙之天堂","Dragon's Heaven (development board)",
dragoona,"战斗英雄","Dragoon Might (ver AAB)",
dragoonj,"战斗英雄","Dragoon Might (ver JAA)",
dragrace,"飞车比赛","Drag Race",
drakton,"迷宫飞机","Drakton (DK conversion)",
draw88pkr,"抽奖88扑克","Draw 88 Poker (V2.0)",
drbyocwb,"养马俱乐部全球版","Derby Owners Club World Edition (Rev B)",
drbyocwc,"养马俱乐部全球版","Derby Owners Club World Edition (Rev C)",
dreambal,"梦幻狂欢","Dream Ball (Japan V2.4)",
dreamlif,"梦幻生活","Dream Life (Version 1.0, Feb 07 2005)",
dreamwld,"梦幻世界","Dream World",
dremshpr,"购物梦语","Dream Shopper",
drgnbowl,"七龙珠","Dragon Bowl (set 1, encrypted program)",
drgnbowla,"七龙珠","Dragon Bowl (set 2, unencrypted program)",
drgnbstr,"屠龙记","Dragon Buster",
drgneye,"龙之眼","Dragon's Eye (0100521V, NSW/ACT)",
drgninja,"龙行忍者","Dragonninja (Japan revision 1)",
drgninjab,"龙行忍者","Dragonninja (bootleg)",
drgninjab2,"龙行忍者","Dragonninja (bootleg with 68705)",
drgnlord,"龙少爷","Dragon Lord (10173511, NSW/ACT)",
drgnmgic,"魔法龙","Dragon Magic (2J015711, NSW/ACT)",
drgnmst,"龙圣","Dragon Master (set 1)",
drgnmst2,"龙圣","Dragon Master (set 2)",
drgnunit,"魔城龙魂","Dragon Unit / Castle of Dragon",
drgnwrld,"中国龙","Dragon World (World, V040O)",
drgnwrldv10c,"中国龙","Zhongguo Long (China, V010C)",
drgnwrldv11h,"中国龙","Dung Fong Zi Zyu (Hong Kong, V011H, set 1)",
drgnwrldv20j,"中国龙","Zhongguo Long (Japan, V020J)",
drgnwrldv21,"中国龙","Dragon World (World, V021O)",
drgnwrldv21j,"中国龙","Zhongguo Long (Japan, V021J)",
drgnwrldv30,"中国龙","Dragon World (World, V030O)",
drgnwrldv40k,"中国龙","Dragon World (Korea, V040K)",
drgpunch,"龙牌","Dragon Punch (Japan)",
drgqst,"剑神勇者斗恶龙：苏醒的传说之剑","Kenshin Dragon Quest: Yomigaerishi Densetsu no Ken",
drgw2,"中国龙II","Dragon World II (ver. 110X, Export)",
drgw2100c,"中国龙II","Zhongguo Long II (ver. 100C, China)",
drgw2100hk,"中国龙II","Dungfong Zi Zyu II (ver. 100H, Hong Kong)",
drgw2100j,"中国龙II","Chuugokuryuu II (ver. 100J, Japan)",
drgw2100x,"中国龙II","Dragon World II (ver. 100X, Export)",
drgw2101c,"中国龙II101中国版","Zhongguo Long II (ver. 101C, China)",
drgw2101j,"中国龙II101日版","Dragon World II 101 Japanese Version",
drgw2c,"中国龙II100中国版","Dragon World II 100 Chinese Version",
drgw2hk,"中国龙II东方之珠100港版","Dragon World II Pearl of the Orient 100 Hong Kong Version",
drgw2j,"中国龙II100日版","Dragon World II 100 Japanese Version",
drgw3,"中国龙3106中国版","Dragon World 3 / Zhongguo Long 3 / Dungfong Zi Zyu 3 / Chuugokuryuu 3 Special (ver. 106)",
drgw3100,"中国龙3特别版100日版","Chuugokuryuu 3 Special (Japan, ver. 100)",
drgw3103,"中国龙3特别版103日版","Chuugokuryuu 3 Special (Japan, ver. 103)",
drgw3105,"中国龙3105版","Dragon World 3 / Zhongguo Long 3 / Dungfong Zi Zyu 3 / Chuugokuryuu 3 Special (ver. 105)",
drhl,"双和局扑克","Drews Revenge (v.2.89, set 1)",
drhla,"双和局扑克","Drews Revenge (v.2.89, set 2)",
dribling,"盘球过人","Dribbling (set 1)",
driblingbr,"盘球过人","Dribbling (bootleg, Brazil)",
driblingo,"盘球过人","Dribbling (Olympia)",
drifto94,"越野漂移'94-艰难的路程日版","Drift Out '94 - The Hard Order (Japan)",
